63.4630049,10.9125682,5790163,#AAAAAA
63.4661618,10.911866,1838865,#AAAAAA
63.4667585,10.9111856,1859574,#AAAAAA
63.4670147,10.9111885,1859572,#AAAAAA
63.4693273,10.9098072,3004176,#AAAAAA
63.474714,10.9041851,2977755,#AAAAAA
63.4749406,10.9039188,2977760,#AAAAAA
63.4753254,10.903846,3155360,#AAAAAA
63.4778809,10.9011574,3793854,#AAAAAA
63.4878732,10.8856091,3793799,#AAAAAA
63.4943329,10.8832557,2993877,#AAAAAA
63.4967847,10.87961,5787756,#AAAAAA
63.4975151,10.877527,5787760,#AAAAAA
63.5028434,10.859772,5787762,#AAAAAA
63.5047716,10.857969,4738106,#AAAAAA
63.5063683,10.8561824,4738108,#AAAAAA
63.5106397,10.8540209,4738110,#AAAAAA
63.5129322,10.8588906,4738112,#AAAAAA
63.5174804,10.857758,4738114,#AAAAAA
63.5214137,10.8514136,1966872,#AAAAAA
63.5243892,10.8454563,4738117,#AAAAAA
63.5257379,10.8427425,4738118,#AAAAAA
63.5264699,10.8412784,2978322,#AAAAAA
63.5286067,10.836872,2978315,#AAAAAA
63.5423122,10.8603391,2978313,#AAAAAA
63.5438684,10.8696682,5787765,#AAAAAA
63.5445495,10.8790823,5787767,#AAAAAA
63.544734,10.8807085,5787768,#AAAAAA
63.5445512,10.8915426,2978303,#AAAAAA
63.5461243,10.8981553,2978304,#AAAAAA
63.5472462,10.9002833,4737700,#AAAAAA
63.5482099,10.9010904,2743600,#AAAAAA
63.5590452,10.9294619,2743602,#AAAAAA
63.5646569,10.9437677,5485548,#AAAAAA
63.5655103,10.9463025,1996235,#AAAAAA
63.5774259,10.9913907,1996237,#AAAAAA
63.5804745,11.0011116,1996239,#AAAAAA
63.5847853,11.0098266,1996241,#AAAAAA
63.5860949,11.0119704,1996243,#AAAAAA
63.5885508,11.0173015,4737684,#AAAAAA
63.5891942,11.0189693,4737685,#AAAAAA
63.5905116,11.0223425,1996222,#AAAAAA
63.5953297,11.0408527,1996224,#AAAAAA
63.5987889,11.0437025,5214426,#AAAAAA
63.6022977,11.0396436,4737682,#AAAAAA
63.6027455,11.0392185,3980523,#AAAAAA
63.6030233,11.0388169,2744231,#AAAAAA
63.6049657,11.0398366,2744233,#AAAAAA
63.6074319,11.042551,1403652,#AAAAAA
63.607936,11.0432453,1403654,#AAAAAA
63.6085139,11.0446876,1403656,#AAAAAA
63.6090923,11.0469563,1565388,#AAAAAA
63.61062,11.0517753,1565390,#AAAAAA
63.6110057,11.0528375,1565392,#AAAAAA
63.6117305,11.0548887,1565394,#AAAAAA
63.6121858,11.0578114,4736725,#AAAAAA
63.6135693,11.0606364,1565377,#AAAAAA
63.6156802,11.0615273,1565379,#AAAAAA
63.617052,11.0636898,1565381,#AAAAAA
63.6178479,11.0639726,1565366,#AAAAAA
63.6195761,11.0671427,3648171,#AAAAAA
63.6208123,11.0701217,3648170,#AAAAAA
63.6223081,11.0717223,3648179,#AAAAAA
63.624223,11.0714639,4736503,#AAAAAA
63.6335573,11.0649329,5489625,#AAAAAA
63.6435676,11.071967,5502744,#AAAAAA
63.6559031,11.0965783,5489627,#AAAAAA
63.6571987,11.0993738,3648052,#AAAAAA
63.6692035,11.1010824,2067353,#AAAAAA
63.6733363,11.1044915,4736495,#AAAAAA
63.6841153,11.1368375,3648169,#AAAAAA
63.7007317,11.1527011,3648196,#AAAAAA
63.7027588,11.1547588,4736489,#AAAAAA
63.7042715,11.1568877,3648142,#AAAAAA
63.7066777,11.160013,3648138,#AAAAAA
63.7098313,11.163472,3648078,#AAAAAA
63.7107809,11.185454,3648153,#AAAAAA
63.7107877,11.1884907,3648180,#AAAAAA
63.7112794,11.1911576,3648095,#AAAAAA
63.7170739,11.2244366,2482244,#AAAAAA
63.7171563,11.2248437,2482242,#AAAAAA
63.7176755,11.2348966,2977752,#AAAAAA
63.7178246,11.2377612,1565345,#AAAAAA
63.7202641,11.2479159,1565347,#AAAAAA
63.7248887,11.2589746,1565349,#AAAAAA
63.7250779,11.2601961,1565351,#AAAAAA
63.7269693,11.2701307,1565353,#AAAAAA
63.7291953,11.2768615,1565355,#AAAAAA
63.7313232,11.2833761,2506598,#AAAAAA
63.7314578,11.2866213,3648186,#AAAAAA
63.7324346,11.3051918,4736186,#AAAAAA
63.7333485,11.3165964,3648091,#AAAAAA
